"formula","tool","exit_status","exit_code","time","states","edges","transitions","acc","scc","nondet_states","nondet_aut","complete_aut","automaton"
"X(X(G(((X(!(p1))) U ((!(p0)) M (!(p3)))) | (X(G(p0))))))","ltl2tgba_det","ok",0,0.013263,10,29,61,1,4,0,0,0,"HOA: v1 name: ""XXG((X!p1 U (!p0 M !p3)) | XGp0)"" States: 10 Start: 0 AP: 3 ""p3"" ""p0"" ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [t] 1 State: 1 [t] 2 State: 2 [!0&!1] 2 {0} [!0&1] 3 [0] 4 State: 3 [!0&!1] 2 {0} [!0&1&!2] 3 {0} [0&1&!2] 4 {0} [!0&1&2] 5 [0&!1&!2] 6 [0&1&2] 7 State: 4 [!0&!1&!2] 2 {0} [!0&1&!2] 3 {0} [0&1&!2] 4 {0} [0&!1&!2] 6 [1&2] 7 State: 5 [!0&!1] 2 {0} [!0&1] 5 {0} [0&1] 7 State: 6 [!0&!1&!2] 2 {0} [0&!2] 6 [!0&1&!2] 8 State: 7 [1] 7 {0} State: 8 [!0&!1] 2 {0} [0&!2] 6 [!0&1&!2] 8 [!0&1&2] 9 State: 9 [!0&!1] 2 {0} [!0&1] 9 --END--"
"X(X(G(((X(!(p1))) U ((!(p0)) M (!(p3)))) | (X(G(p0))))))","ltl3tela_det","ok",0,0.02302,10,29,61,1,4,0,0,0,"HOA: v1 States: 10 Start: 0 AP: 3 ""p3"" ""p0"" ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [t] 1 State: 1 [t] 2 State: 2 [!0&!1] 2 {0} [!0&1] 3 [0] 4 State: 3 [!0&!1] 2 {0} [!0&1&!2] 3 {0} [0&1&!2] 4 {0} [0&!1&!2] 5 [!0&1&2] 6 [0&1&2] 7 State: 4 [!0&!1&!2] 2 {0} [!0&1&!2] 3 {0} [0&1&!2] 4 {0} [0&!1&!2] 5 [1&2] 7 State: 5 [!0&!1&!2] 2 {0} [0&!2] 5 [!0&1&!2] 8 State: 6 [!0&!1] 2 {0} [!0&1] 6 {0} [0&1] 7 State: 7 [1] 7 {0} State: 8 [!0&!1] 2 {0} [0&!2] 5 [!0&1&!2] 8 [!0&1&2] 9 State: 9 [!0&!1] 2 {0} [!0&1] 9 --END--"
"X(X(G(((X(!(p1))) U ((!(p0)) M (!(p3)))) | (X(G(p0))))))","ltl2tgba","ok",0,0.0123357,6,12,45,1,4,2,1,0,"HOA: v1 name: ""XXG((X!p1 U (!p0 M !p3)) | XGp0)"" States: 6 Start: 0 AP: 3 ""p3"" ""p0"" ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [t] 1 State: 1 [t] 2 State: 2 [!0&!1] 2 {0} [0 | 1] 3 [!0&1] 4 [0 | 1] 5 State: 3 [!0&!1&!2] 2 {0} [0&!2 | 1&!2] 3 [!0&1&!2] 4 State: 4 [!0&!1] 2 {0} [!0&1] 4 State: 5 [1] 5 {0} --END--"
"X(X(G(((X(!(p1))) U ((!(p0)) M (!(p3)))) | (X(G(p0))))))","ltl3tela","ok",0,0.0225294,6,12,45,1,4,2,1,0,"HOA: v1 States: 6 Start: 0 AP: 3 ""p3"" ""p0"" ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [t] 1 State: 1 [t] 2 State: 2 [!0&!1] 2 {0} [0 | 1] 3 [!0&1] 4 [0 | 1] 5 State: 3 [!0&!1&!2] 2 {0} [0&!2 | 1&!2] 3 [!0&1&!2] 4 State: 4 [!0&!1] 2 {0} [!0&1] 4 State: 5 [1] 5 {0} --END--"
"X(X(G(((X(!(p1))) U ((!(p0)) M (!(p3)))) | (X(G(p0))))))","delag","ok",0,0.0358314,10,29,61,1,4,0,0,0,"HOA: v1 name: ""Automaton for X(X(G(((X(G(p0))) | (((X(!p1)) U (((!p0) M (!p3)))))))))"" States: 10 Start: 0 AP: 3 ""p3"" ""p0"" ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [t] 1 State: 1 [t] 2 State: 2 [!0&1] 3 {0} [0] 4 {0} [!0&!1] 2 {0} State: 3 [!0&1&2] 5 {0} [!0&1&!2] 3 {0} [!0&!1] 2 {0} [0&1&!2] 4 {0} [0&!1&!2] 6 [0&1&2] 7 State: 4 [!0&1&!2] 3 {0} [!0&!1&!2] 2 {0} [0&1&!2] 4 {0} [0&!1&!2] 6 [1&2] 7 State: 5 [!0&1] 5 {0} [!0&!1] 2 {0} [0&1] 7 State: 6 [!0&!1&!2] 2 {0} [!0&1&!2] 8 [0&!2] 6 State: 7 [1] 7 {0} State: 8 [!0&1&2] 9 [!0&!1] 2 {0} [!0&1&!2] 8 [0&!2] 6 State: 9 [!0&1] 9 [!0&!1] 2 {0} --END--"
"X(X(G(((X(!(p1))) U ((!(p0)) M (!(p3)))) | (X(G(p0))))))","rabinizer4","ok",0,0.036103,10,29,61,2,4,0,0,0,"HOA: v1 name: ""Automaton for X(X(G(((X(G(p0))) | (((X(!p1)) U (((!p0) M (!p3)))))))))"" States: 10 Start: 0 AP: 3 ""p3"" ""p0"" ""p1"" acc-name: Rabin 1 Acceptance: 2 Fin(0) & Inf(1) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [t] 1 State: 1 [t] 2 State: 2 [0] 3 {1} [!0&!1] 2 {1} [!0&1] 4 {1} State: 3 [0&1&!2] 3 {1} [!0&!1&!2] 2 {1} [0&!1&!2] 5 [!0&1&!2] 4 {1} [1&2] 6 State: 4 [0&1&!2] 3 {1} [!0&!1] 2 {1} [0&!1&!2] 5 [!0&1&2] 7 {1} [!0&1&!2] 4 {1} [0&1&2] 6 State: 5 [!0&1&!2] 8 [!0&!1&!2] 2 {1} [0&!2] 5 State: 6 [1] 6 {1} State: 7 [!0&!1] 2 {1} [!0&1] 7 {1} [0&1] 6 State: 8 [!0&1&2] 9 [!0&1&!2] 8 [!0&!1] 2 {1} [0&!2] 5 State: 9 [!0&1] 9 [!0&!1] 2 {1} --END--"
"G(p0)","ltl2tgba_det","ok",0,0.00967578,1,1,1,1,1,0,0,0,"HOA: v1 name: ""Gp0"" States: 1 Start: 0 AP: 1 ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic stutter-invariant very-weak --BODY-- State: 0 {0} [0] 0 --END--"
"G(p0)","ltl3tela_det","ok",0,0.00506705,1,1,1,0,1,0,0,0,"HOA: v1 States: 1 Start: 0 AP: 1 ""p0"" acc-name: all Acceptance: 0 t properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 [0] 0 --END--"
"G(p0)","ltl2tgba","ok",0,0.00950558,1,1,1,1,1,0,0,0,"HOA: v1 name: ""Gp0"" States: 1 Start: 0 AP: 1 ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic stutter-invariant very-weak --BODY-- State: 0 {0} [0] 0 --END--"
"G(p0)","ltl3tela","ok",0,0.00579845,1,1,1,0,1,0,0,0,"HOA: v1 States: 1 Start: 0 AP: 1 ""p0"" acc-name: all Acceptance: 0 t properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 [0] 0 --END--"
"G(p0)","delag","ok",0,0.0256646,1,1,1,0,1,0,0,0,"HOA: v1 name: ""Automaton for G(p0)"" States: 1 Start: 0 AP: 1 ""p0"" acc-name: all Acceptance: 0 t properties: trans-labels explicit-labels state-acc deterministic --BODY-- State: 0 [0] 0 --END--"
"G(p0)","rabinizer4","ok",0,0.0256614,1,1,1,1,1,0,0,0,"HOA: v1 name: ""Automaton for G(p0)"" States: 1 Start: 0 AP: 1 ""p0"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels state-acc deterministic --BODY-- State: 0 [0] 0 --END--"
"X(((F(p2)) W (X(p0))) <-> ((p2) <-> (F(p3))))","ltl2tgba_det","ok",0,0.0136008,21,73,143,2,13,0,0,0,"HOA: v1 name: ""X((Fp2 W Xp0) <-> (p2 <-> Fp3))"" States: 21 Start: 20 AP: 3 ""p2"" ""p3"" ""p0"" Acceptance: 2 (Inf(0)&Inf(1)) | (Fin(0) & Fin(1)) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [0&1] 1 [!0&!1] 2 [0&!1] 3 [!0&1] 4 State: 1 [0&!2] 1 {0 1} [!0&!2] 5 {0} [2] 6 State: 2 [0&!1&!2] 7 {0 1} [!0&!1&!2] 8 {0} [!1&2] 9 [0&1&!2] 10 [!0&1&!2] 11 State: 3 [0&1&!2] 1 [0&!1&!2] 3 {1} [!0&1&!2] 5 [1&2] 6 [!0&!1&!2] 12 [!1&2] 13 State: 4 [0&!2] 10 {1} [!0&!2] 11 State: 5 [0&!2] 1 {0 1} [2] 6 [!0&!2] 14 {0} State: 6 [t] 6 {0 1} State: 7 [!0&!1&!2] 2 {0} [!0&1&!2] 4 [0&!1&!2] 7 {0 1} [!1&2] 9 [0&1&!2] 10 State: 8 [0&!1&!2] 7 {0 1} [!0&!1&!2] 8 {0} [0&!1&2] 9 [0&1&!2] 10 [!0&1&!2] 11 [!0&!1&2] 15 [!0&1&2] 16 State: 9 [!1] 9 {0 1} State: 10 [!0&!2] 4 [0&!2] 10 {1} State: 11 [0&!2] 10 {1} [!0&!2] 11 [!0&2] 16 State: 12 [0&1&!2] 1 [0&!1&!2] 3 {1} [1&2] 6 [!1&2] 13 [!0&1&!2] 14 [!0&!1&!2] 17 State: 13 [1] 6 [!1] 13 {1} State: 14 [0&!2] 1 {0 1} [0&2] 6 [!0&!2] 14 {0} [!0&2] 18 State: 15 [0&!1] 9 [!0&!1] 15 {0} [!0&1] 16 State: 16 [!0] 16 State: 17 [0&1&!2] 1 [0&!1&!2] 3 {1} [0&1&2] 6 [0&!1&2] 13 [!0&1&!2] 14 [!0&!1&!2] 17 [!0&1&2] 18 [!0&!1&2] 19 State: 18 [0] 6 [!0] 18 {0} State: 19 [0&1] 6 [0&!1] 13 [!0&1] 18 [!0&!1] 19 State: 20 [t] 0 --END--"
"X(((F(p2)) W (X(p0))) <-> ((p2) <-> (F(p3))))","ltl3tela_det","ok",0,0.059776,21,73,143,2,13,0,0,0,"HOA: v1 States: 21 Start: 0 AP: 3 ""p2"" ""p3"" ""p0"" acc-name: Rabin 1 Acceptance: 2 Fin(0) & Inf(1) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [t] 1 State: 1 [!0&!1] 2 [!0&1] 3 [0&!1] 4 [0&1] 5 State: 2 [!0&!1&!2] 6 [!0&1&!2] 7 [!1&2] 8 [0&!1&!2] 9 {1} [0&1&!2] 10 State: 3 [!0&!2] 7 [0&!2] 10 State: 4 [0&!1&!2] 4 [0&1&!2] 5 [!0&!1&!2] 11 [!0&1&!2] 12 [!1&2] 13 [1&2] 14 State: 5 [0&!2] 5 {1} [!0&!2] 12 [2] 14 State: 6 [!0&!1&!2] 6 [!0&1&!2] 7 [0&!1&2] 8 [0&!1&!2] 9 {1} [0&1&!2] 10 [!0&!1&2] 15 [!0&1&2] 16 State: 7 [!0&!2] 7 {1} [0&!2] 10 {0} [!0&2] 16 State: 8 [!1] 8 {1} State: 9 [!0&!1&!2] 2 [!0&1&!2] 3 [!1&2] 8 [0&!1&!2] 9 {1} [0&1&!2] 10 State: 10 [!0&!2] 3 [0&!2] 10 State: 11 [0&!1&!2] 4 [0&1&!2] 5 [!1&2] 13 [1&2] 14 [!0&!1&!2] 17 [!0&1&!2] 18 State: 12 [0&!2] 5 {1} [2] 14 [!0&!2] 18 State: 13 [!1] 13 [1] 14 State: 14 [t] 14 {1} State: 15 [0&!1] 8 [!0&!1] 15 [!0&1] 16 State: 16 [!0] 16 {1} State: 17 [0&!1&!2] 4 {0} [0&1&!2] 5 [0&!1&2] 13 [0&1&2] 14 [!0&!1&!2] 17 {1} [!0&1&!2] 18 [!0&!1&2] 19 [!0&1&2] 20 State: 18 [0&!2] 5 {1} [0&2] 14 [!0&!2] 18 [!0&2] 20 State: 19 [0&!1] 13 [0&1] 14 [!0&!1] 19 {1} [!0&1] 20 State: 20 [0] 14 [!0] 20 --END--"
"X(((F(p2)) W (X(p0))) <-> ((p2) <-> (F(p3))))","ltl2tgba","ok",0,0.0170384,29,80,190,1,26,10,1,0,"HOA: v1 name: ""X(((Fp2 W Xp0) & ((p2 & Fp3) | (!p2 & G!p3))) | ((G!p2 M X!p0) & ((p2 & G!p3) | (!p2 & Fp3))))"" States: 29 Start: 0 AP: 3 ""p2"" ""p3"" ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [t] 1 State: 1 [0&1] 2 [0&1] 3 [!0&!1] 4 [!0&!1] 5 [!0&!1] 6 [!0&!1] 7 [!0&1] 8 [!0&1] 9 [0&!1] 10 [0&!1] 11 [0&!1] 12 State: 2 [2] 13 State: 3 [t] 2 [0] 3 {0} [!0] 14 State: 4 [!0&!1] 4 [0&!1] 5 [!0&!1] 15 [0&!1] 16 {0} State: 5 [!1&2] 17 State: 6 [!0&1&!2] 18 [!0&!1&!2] 19 State: 7 [!0&!1&!2] 6 [!1&!2] 7 [!0&1&!2] 8 [1&!2] 9 State: 8 [!0&!2] 18 State: 9 [!0&!2] 8 [!2] 9 State: 10 [1&2] 13 [!1&2] 20 State: 11 [1] 2 [0&1] 3 [!1] 10 [0&!1] 11 [!0&1] 14 [!0&!1] 21 State: 12 [!1&!2] 12 [!0&!1&!2] 22 State: 13 [t] 13 {0} State: 14 [0] 2 [0] 3 {0} [!0] 14 [!0] 23 State: 15 [0&!1&2] 17 [!0&!1&2] 24 State: 16 [!0&!1] 4 [!1] 5 [0&!1] 16 {0} State: 17 [!1] 17 {0} State: 18 [!0] 18 {0} State: 19 [!0&1] 18 [!0&!1] 19 State: 20 [1] 13 [!1] 20 State: 21 [0&1] 2 [0&1] 3 [0&!1] 10 [0&!1] 11 [!0&1] 14 [!0&!1] 21 [!0&1] 23 [!0&!1] 25 State: 22 [!0&!1&!2] 26 State: 23 [0&2] 13 [!0&2] 27 State: 24 [0&!1&!2] 17 [!0&!1&!2] 24 State: 25 [0&1&2] 13 [0&!1&2] 20 [!0&1&2] 27 [!0&!1&2] 28 State: 26 [!0&!1] 26 {0} State: 27 [0&!2] 13 [!0&!2] 27 State: 28 [0&1&!2] 13 [0&!1&!2] 20 [!0&1&!2] 27 [!0&!1&!2] 28 --END--"
"X(((F(p2)) W (X(p0))) <-> ((p2) <-> (F(p3))))","ltl3tela","ok",0,0.0817617,29,80,190,1,26,10,1,0,"HOA: v1 States: 29 Start: 0 AP: 3 ""p2"" ""p3"" ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [t] 1 State: 1 [0&1] 2 [0&!1] 3 [0&1] 4 [0&!1] 5 [0&!1] 6 [!0&!1] 7 [!0&!1] 8 [!0&1] 9 [!0&!1] 10 [!0&1] 11 [!0&!1] 12 State: 2 [0] 2 {0} [t] 4 [!0] 13 State: 3 [0&1] 2 [0&!1] 3 [1] 4 [!1] 5 [!0&1] 13 [!0&!1] 14 State: 4 [2] 15 State: 5 [1&2] 15 [!1&2] 16 State: 6 [!1&!2] 6 [!0&!1&!2] 17 State: 7 [!1&2] 18 State: 8 [0&!1] 7 [!0&!1] 8 [0&!1] 19 {0} [!0&!1] 20 State: 9 [!0&!2] 21 State: 10 [!0&1&!2] 21 [!0&!1&!2] 22 State: 11 [!0&!2] 9 [!2] 11 State: 12 [!0&1&!2] 9 [!0&!1&!2] 10 [1&!2] 11 [!1&!2] 12 State: 13 [0] 2 {0} [0] 4 [!0] 13 [!0] 23 State: 14 [0&1] 2 [0&!1] 3 [0&1] 4 [0&!1] 5 [!0&1] 13 [!0&!1] 14 [!0&1] 23 [!0&!1] 24 State: 15 [t] 15 {0} State: 16 [1] 15 [!1] 16 State: 17 [!0&!1&!2] 25 State: 18 [!1] 18 {0} State: 19 [!1] 7 [!0&!1] 8 [0&!1] 19 {0} State: 20 [0&!1&2] 18 [!0&!1&2] 26 State: 21 [!0] 21 {0} State: 22 [!0&1] 21 [!0&!1] 22 State: 23 [0&2] 15 [!0&2] 27 State: 24 [0&1&2] 15 [0&!1&2] 16 [!0&1&2] 27 [!0&!1&2] 28 State: 25 [!0&!1] 25 {0} State: 26 [0&!1&!2] 18 [!0&!1&!2] 26 State: 27 [0&!2] 15 [!0&!2] 27 State: 28 [0&1&!2] 15 [0&!1&!2] 16 [!0&1&!2] 27 [!0&!1&!2] 28 --END--"
"X(((F(p2)) W (X(p0))) <-> ((p2) <-> (F(p3))))","delag","ok",0,0.036642,21,73,143,2,13,0,0,0,"HOA: v1 name: ""Automaton for X(((((F(p2)) W (X(p0)))) <-> (((p2) <-> (F(p3))))))"" States: 21 Start: 0 AP: 3 ""p2"" ""p3"" ""p0"" Acceptance: 2 (Fin(0) & Inf(1)) | (Inf(0) & Fin(1)) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [t] 1 State: 1 [!0&!1] 2 [0&1] 3 [!0&1] 4 [0&!1] 5 State: 2 [0&!1&!2] 6 {0} [!0&!1&!2] 7 [!1&2] 8 [0&1&!2] 9 [!0&1&!2] 10 State: 3 [0&!2] 3 {0} [!0&!2] 11 {0} [2] 12 State: 4 [0&!2] 9 {0 1} [!0&!2] 10 {1} State: 5 [!1&2] 13 [!0&!1&!2] 14 {0 1} [0&!1&!2] 5 {0 1} [0&1&!2] 3 [1&2] 12 [!0&1&!2] 11 State: 6 [0&!1&!2] 6 {0} [!0&!1&!2] 2 {0} [!1&2] 8 [0&1&!2] 9 [!0&1&!2] 4 State: 7 [!0&!1&2] 15 [0&!1&!2] 6 {0} [!0&!1&!2] 7 [0&!1&2] 8 [0&1&!2] 9 [!0&1&2] 16 [!0&1&!2] 10 State: 8 [!1] 8 {1} State: 9 [0&!2] 9 {0 1} [!0&!2] 4 {0 1} State: 10 [0&!2] 9 {0 1} [!0&!2] 10 {1} [!0&2] 16 State: 11 [0&!2] 3 {0} [!0&!2] 17 [2] 12 State: 12 [t] 12 {1} State: 13 [!1] 13 [1] 12 State: 14 [!1&2] 13 [!0&!1&!2] 18 {1} [0&!1&!2] 5 {0 1} [!0&1&!2] 17 [0&1&!2] 3 [1&2] 12 State: 15 [!0&!1] 15 [0&!1] 8 [!0&1] 16 State: 16 [!0] 16 {1} State: 17 [!0&2] 19 [0&!2] 3 {0} [!0&!2] 17 [0&2] 12 State: 18 [!0&1&2] 19 [0&!1&2] 13 [!0&!1&!2] 18 {1} [0&!1&!2] 5 {0 1} [!0&1&!2] 17 [0&1&!2] 3 [0&1&2] 12 [!0&!1&2] 20 State: 19 [!0] 19 [0] 12 State: 20 [!0&1] 19 [0&!1] 13 [!0&!1] 20 {1} [0&1] 12 --END--"
"X(((F(p2)) W (X(p0))) <-> ((p2) <-> (F(p3))))","rabinizer4","ok",0,0.0369694,22,78,149,2,14,0,0,0,"HOA: v1 name: ""Automaton for X(((((F(p2)) W (X(p0)))) <-> (((p2) <-> (F(p3))))))"" States: 22 Start: 0 AP: 3 ""p2"" ""p3"" ""p0"" acc-name: Rabin 1 Acceptance: 2 Fin(0) & Inf(1) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [t] 1 State: 1 [!0&1] 2 [0&!1] 3 [!0&!1] 4 [0&1] 5 State: 2 [!0&!2] 6 [0&!2] 7 {0} State: 3 [!1&2] 8 [!0&1&!2] 9 [0&1&!2] 5 [1&2] 10 [!0&!1&!2] 11 {0} [0&!1&!2] 3 {0} State: 4 [!1&2] 12 [0&1&!2] 7 [!0&1&!2] 6 [0&!1&!2] 13 [!0&!1&!2] 14 State: 5 [2] 10 [!0&!2] 9 [0&!2] 5 {1} State: 6 [!0&2] 15 [0&!2] 7 {0} [!0&!2] 6 {1} State: 7 [0&!2] 7 [!0&!2] 2 State: 8 [!1] 8 [1] 10 State: 9 [2] 10 [0&!2] 5 {1} [!0&!2] 16 State: 10 [t] 10 {1} State: 11 [!1&2] 8 [0&1&!2] 5 [!0&1&!2] 16 [1&2] 10 [!0&!1&!2] 17 [0&!1&!2] 3 {0} State: 12 [!1] 12 {1} State: 13 [!1&2] 12 [0&1&!2] 7 [!0&1&!2] 2 [0&!1&!2] 13 {1} [!0&!1&!2] 18 State: 14 [!0&1&2] 15 [0&!1&2] 12 [0&1&!2] 7 [!0&!1&2] 19 [!0&1&!2] 6 [0&!1&!2] 13 {1} [!0&!1&!2] 14 State: 15 [!0] 15 {1} State: 16 [!0&2] 20 [0&2] 10 [0&!2] 5 {1} [!0&!2] 16 State: 17 [!0&!1&2] 21 [0&!1&2] 8 [0&1&!2] 5 [!0&1&2] 20 [!0&1&!2] 16 [0&1&2] 10 [!0&!1&!2] 17 {1} [0&!1&!2] 3 {0} State: 18 [!1&2] 12 [0&1&!2] 7 [!0&1&!2] 6 [0&!1&!2] 13 {1} [!0&!1&!2] 14 State: 19 [!0&1] 15 [0&!1] 12 [!0&!1] 19 State: 20 [!0] 20 [0] 10 State: 21 [0&!1] 8 [!0&1] 20 [0&1] 10 [!0&!1] 21 {1} --END--"
"F(((p1) | (p2)) & (G(!(p0))))","ltl2tgba_det","ok",0,0.0109422,2,4,16,1,1,0,0,1,"HOA: v1 name: ""F((p1 | p2) & G!p0)"" States: 2 Start: 0 AP: 3 ""p1"" ""p2"" ""p0"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0&!1 | 2] 0 {0} [0&!2 | 1&!2] 1 State: 1 [2] 0 {0} [!2] 1 --END--"
"F(((p1) | (p2)) & (G(!(p0))))","ltl3tela_det","ok",0,0.00820766,2,4,16,1,1,0,0,1,"HOA: v1 States: 2 Start: 0 AP: 3 ""p1"" ""p2"" ""p0"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&!1 | 2] 0 {0} [0&!2 | 1&!2] 1 State: 1 [2] 0 {0} [!2] 1 --END--"
"F(((p1) | (p2)) & (G(!(p0))))","ltl2tgba","ok",0,0.0104332,2,3,15,1,2,1,1,0,"HOA: v1 name: ""F((p1 | p2) & G!p0)"" States: 2 Start: 0 AP: 3 ""p1"" ""p2"" ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc stutter-invariant very-weak --BODY-- State: 0 [t] 0 [0&!2 | 1&!2] 1 State: 1 {0} [!2] 1 --END--"
"F(((p1) | (p2)) & (G(!(p0))))","ltl3tela","ok",0,0.00674503,2,4,16,1,1,0,0,1,"HOA: v1 States: 2 Start: 0 AP: 3 ""p1"" ""p2"" ""p0"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&!1 | 2] 0 {0} [0&!2 | 1&!2] 1 State: 1 [2] 0 {0} [!2] 1 --END--"
"F(((p1) | (p2)) & (G(!(p0))))","delag","ok",0,0.0297606,2,4,16,1,1,0,0,1,"HOA: v1 name: ""Automaton for F(((((p1) | (p2))) & (G(!p0))))"" States: 2 Start: 0 AP: 3 ""p1"" ""p2"" ""p0"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [0&!2 | 1&!2] 1 {0} [!0&!1 | 2] 0 {0} State: 1 [!2] 1 [2] 0 {0} --END--"
"F(((p1) | (p2)) & (G(!(p0))))","rabinizer4","ok",0,0.0294855,2,4,16,1,1,0,0,1,"HOA: v1 name: ""Automaton for F(((((p1) | (p2))) & (G(!p0))))"" States: 2 Start: 0 AP: 3 ""p1"" ""p2"" ""p0"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [0&!2 | 1&!2] 1 {0} [!0&!1 | 2] 0 {0} State: 1 [!2] 1 [2] 0 {0} --END--"
"(p3) M (G(((p0) | (p2)) & (X(p2))))","ltl2tgba_det","ok",0,0.00974155,3,5,14,1,3,0,0,0,"HOA: v1 name: ""p3 M G((p0 | p2) & Xp2)"" States: 3 Start: 2 AP: 3 ""p0"" ""p2"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [1] 0 State: 1 [1&2] 0 [1&!2] 1 State: 2 [0&2 | 1&2] 0 [0&!2 | 1&!2] 1 --END--"
"(p3) M (G(((p0) | (p2)) & (X(p2))))","ltl3tela_det","ok",0,0.00682089,3,5,14,1,3,0,0,0,"HOA: v1 States: 3 Start: 2 AP: 3 ""p0"" ""p2"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [1] 0 State: 1 [1&2] 0 [1&!2] 1 State: 2 [0&2 | 1&2] 0 [0&!2 | 1&!2] 1 --END--"
"(p3) M (G(((p0) | (p2)) & (X(p2))))","ltl2tgba","ok",0,0.00927123,3,5,14,1,3,0,0,0,"HOA: v1 name: ""p3 M G((p0 | p2) & Xp2)"" States: 3 Start: 2 AP: 3 ""p0"" ""p2"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [1] 0 State: 1 [1&2] 0 [1&!2] 1 State: 2 [0&2 | 1&2] 0 [0&!2 | 1&!2] 1 --END--"
"(p3) M (G(((p0) | (p2)) & (X(p2))))","ltl3tela","ok",0,0.00854609,3,5,14,1,3,0,0,0,"HOA: v1 States: 3 Start: 2 AP: 3 ""p0"" ""p2"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [1] 0 State: 1 [1&2] 0 [1&!2] 1 State: 2 [0&2 | 1&2] 0 [0&!2 | 1&!2] 1 --END--"
"(p3) M (G(((p0) | (p2)) & (X(p2))))","delag","ok",0,0.0329895,3,5,14,1,3,0,0,0,"HOA: v1 name: ""Automaton for ((p3) M (((G(((p0) | (p2)))) & (G(X(p2))))))"" States: 3 Start: 0 AP: 3 ""p0"" ""p2"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic --BODY-- State: 0 [0&!2 | 1&!2] 1 [0&2 | 1&2] 2 State: 1 [1&!2] 1 [1&2] 2 State: 2 {0} [1] 2 --END--"
"(p3) M (G(((p0) | (p2)) & (X(p2))))","rabinizer4","ok",0,0.0276191,3,5,14,2,3,0,0,0,"HOA: v1 name: ""Automaton for ((p3) M (((G(((p0) | (p2)))) & (G(X(p2))))))"" States: 3 Start: 0 AP: 3 ""p0"" ""p2"" ""p3"" acc-name: Rabin 1 Acceptance: 2 Fin(0) & Inf(1) properties: trans-labels explicit-labels state-acc deterministic --BODY-- State: 0 [0&!2 | 1&!2] 1 [0&2 | 1&2] 2 State: 1 [1&!2] 1 [1&2] 2 State: 2 {1} [1] 2 --END--"
