"formula","tool","exit_status","exit_code","time","states","edges","transitions","acc","scc","nondet_states","nondet_aut","complete_aut","automaton"
"((((p0) & (!(p3))) | ((!(p0)) & (p3))) & ((((p2) | (p3)) & (F(p1))) | ((!(p2)) & (!(p3)) & (G(!(p1)))))) W (G(!(p2)))","ltl2tgba_det","ok",0,0.0380667,5,15,52,1,3,0,0,0,"HOA: v1 name: ""(((p0 & !p3) | (!p0 & p3)) & (((p2 | p3) & Fp1) | (!p2 & !p3 & G!p1))) W G!p2"" States: 5 Start: 0 AP: 4 ""p0"" ""p3"" ""p2"" ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic stutter-invariant --BODY-- State: 0 [!0&1&3 | 0&!1&2&3] 0 {0} [0&!2 | !1&!2] 1 [!0&1&!2&!3] 2 [!0&1&2&!3 | 0&!1&2&!3] 3 State: 1 [!2] 1 {0} State: 2 [!0&1&3 | 0&!1&2&3] 0 {0} [0&!2 | !1&!2] 1 [!0&1&!2&!3] 2 {0} [!0&1&2&!3 | 0&!1&2&!3] 3 State: 3 [!0&1&3 | 0&!1&2&3] 0 {0} [0&!2&3 | !1&!2&3] 1 [!0&1&!3 | 0&!1&2&!3] 3 [0&!2&!3 | !1&!2&!3] 4 State: 4 [!2&3] 1 [!2&!3] 4 --END--"
"((!(p0)) U (p1)) | (((p1) | (F(p2))) -> (p1))","ltl2tgba_det","ok",0,0.0142092,4,8,25,1,4,0,0,0,"HOA: v1 name: ""(!p0 U p1) | (!p1 & G!p2)"" States: 4 Start: 3 AP: 3 ""p0"" ""p1"" ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic stutter-invariant very-weak --BODY-- State: 0 [!0&!1] 0 [1] 1 State: 1 {0} [t] 1 State: 2 {0} [!2] 2 State: 3 {0} [!0&!1&2] 0 [1] 1 [0&!1&!2] 2 [!0&!1&!2] 3 --END--"
"(G(!(p2))) | (F(!(p0))) | (G(p3))","ltl2tgba_det","ok",0,0.0117597,5,14,40,1,5,0,0,1,"HOA: v1 name: ""G!p2 | F!p0 | Gp3"" States: 5 Start: 4 AP: 3 ""p2"" ""p0"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic stutter-invariant very-weak --BODY-- State: 0 [1] 0 [!1] 1 State: 1 {0} [t] 1 State: 2 {0} [1&!2] 0 [!1] 1 [1&2] 2 State: 3 {0} [0&1] 0 [!1] 1 [!0&1] 3 State: 4 {0} [0&1&!2] 0 [!1] 1 [0&1&2] 2 [!0&1&!2] 3 [!0&1&2] 4 --END--"
"F(((p0) & (p2) & (!(p3))) | ((!(p2)) & ((!(p0)) | (p3))))","ltl2tgba_det","ok",0,0.00991417,2,3,16,1,2,0,0,1,"HOA: v1 name: ""F((p0 & p2 & !p3) | (!p2 & (!p0 | p3)))"" States: 2 Start: 1 AP: 3 ""p0"" ""p2"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic stutter-invariant terminal --BODY-- State: 0 {0} [t] 0 State: 1 [!0&!1 | 0&1&!2 | !1&2] 0 [!0&1 | 0&!1&!2 | 1&2] 1 --END--"
"X(G((!(p2)) U (X(!(p2)))))","ltl2tgba_det","ok",0,0.00956718,3,4,5,1,2,0,0,0,"HOA: v1 name: ""XG(!p2 U X!p2)"" States: 3 Start: 1 AP: 1 ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic weak --BODY-- State: 0 {0} [!0] 2 State: 1 [t] 2 State: 2 {0} [0] 0 [!0] 2 --END--"
"(F(p3)) xor (G(F(((p1) & (X(!(p2)))) | ((p1) & (X(p2))))))","ltl2tgba_det","ok",0,0.0105451,2,5,8,2,2,0,0,1,"HOA: v1 name: ""Fp3 xor GF((p1 & X!p2) | (p1 & Xp2))"" States: 2 Start: 0 AP: 2 ""p3"" ""p1"" Acceptance: 2 (Inf(0) & Fin(1)) | (Fin(0) & Inf(1)) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&!1] 0 [!0&1] 0 {1} [0] 1 State: 1 [!1] 1 {0} [1] 1 {0 1} --END--"
"(((p1) & (!(p2))) | ((!(p1)) & (p2))) M (F((p0) W (p1)))","ltl2tgba_det","ok",0,0.0120061,3,7,24,1,3,0,0,1,"HOA: v1 name: ""((p1 & !p2) | (!p1 & p2)) M F(p0 W p1)"" States: 3 Start: 0 AP: 3 ""p1"" ""p2"" ""p0"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0&!1 | 0&1] 0 {0} [!0&1] 1 [0&!1] 2 State: 1 [!0&2] 1 [!0&!2] 1 {0} [0] 2 State: 2 [t] 2 --END--"
"G(((!(p0)) & (!(p3))) | ((p0) & (p3)))","ltl2tgba_det","ok",0,0.0102674,1,1,2,1,1,0,0,0,"HOA: v1 name: ""G((!p0 & !p3) | (p0 & p3))"" States: 1 Start: 0 AP: 2 ""p0"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic stutter-invariant very-weak --BODY-- State: 0 {0} [!0&!1 | 0&1] 0 --END--"
"X(G(p1))","ltl2tgba_det","ok",0,0.0100356,2,2,3,1,2,0,0,0,"HOA: v1 name: ""XGp1"" States: 2 Start: 0 AP: 1 ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 [t] 1 State: 1 {0} [0] 1 --END--"
"(F(p1)) & ((F(G((p0) | (p1)))) | (X(X(F(!(p2))))))","ltl2tgba_det","ok",0,0.0116512,7,15,56,1,7,0,0,1,"HOA: v1 name: ""Fp1 & (FG(p0 | p1) | XXF!p2)"" States: 7 Start: 0 AP: 3 ""p1"" ""p0"" ""p2"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [0] 1 [!0] 2 State: 1 [t] 3 State: 2 [0] 3 [!0] 4 State: 3 [0&2 | 1&2] 3 [!0&!1&2] 3 {0} [!2] 5 State: 4 [0&2] 3 [!0&2] 4 {0} [0&!2] 5 [!0&!2] 6 State: 5 [t] 5 State: 6 [0] 5 [!0] 6 {0} --END--"
"((p1) <-> ((p2) xor (X(!(p0))))) & ((p1) <-> (X(G(!(p2)))))","ltl2tgba_det","ok",0,0.0106933,8,14,40,1,8,0,0,0,"HOA: v1 name: ""(p1 <-> (p2 xor X!p0)) & (p1 <-> XG!p2)"" States: 8 Start: 4 AP: 3 ""p1"" ""p2"" ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [t] 0 State: 1 [!1&2] 2 State: 2 {0} [!1] 2 State: 3 [!1&!2] 2 State: 4 [0&1] 1 [0&!1] 3 [!0&!1] 5 [!0&1] 6 State: 5 [1&2] 0 [!1&2] 7 State: 6 [1&!2] 0 [!1&!2] 7 State: 7 [1] 0 [!1] 7 --END--"
"(G(((p0) & (p1)) | ((!(p0)) & (!(p1))))) M (F(p3))","ltl2tgba_det","ok",0,0.0116035,2,4,16,1,1,0,0,1,"HOA: v1 name: ""G((p0 & p1) | (!p0 & !p1)) M Fp3"" States: 2 Start: 0 AP: 3 ""p0"" ""p1"" ""p3"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0&1 | 0&!1 | !2] 0 {0} [!0&!1&2 | 0&1&2] 1 State: 1 [!0&1 | 0&!1] 0 {0} [!0&!1 | 0&1] 1 --END--"
"(G(!(p2))) & (F(G(p3))) & (X((p3) <-> (F(p2))))","ltl2tgba_det","ok",0,0.0113051,3,4,5,1,3,0,0,0,"HOA: v1 name: ""G!p2 & FGp3 & X(p3 <-> Fp2)"" States: 3 Start: 0 AP: 2 ""p2"" ""p3"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [!0] 1 State: 1 [!0&!1] 2 State: 2 [!0&1] 2 [!0&!1] 2 {0} --END--"
"(p1) <-> (F((G(F(p3))) | (G((!(p0)) | (!(p1))))))","ltl2tgba_det","ok",0,0.0119257,3,10,24,3,3,0,0,1,"HOA: v1 name: ""p1 <-> F(GFp3 | G(!p0 | !p1))"" States: 3 Start: 0 AP: 3 ""p3"" ""p0"" ""p1"" Acceptance: 3 (Inf(0) & (Inf(1) | Fin(2))) | (Fin(0) & Fin(1) & Inf(2)) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [2] 1 [!2] 2 State: 1 [!0&!1 | !0&!2] 1 {0} [0&!1 | 0&!2] 1 {0 1} [!0&1&2] 1 {0 2} [0&1&2] 1 {0 1 2} State: 2 [!0&!1 | !0&!2] 2 [0&!1 | 0&!2] 2 {1} [!0&1&2] 2 {2} [0&1&2] 2 {1 2} --END--"
"(G(F(!(p0)))) | (X(G(p3)))","ltl2tgba_det","ok",0,0.00985733,3,5,12,1,3,0,0,1,"HOA: v1 name: ""GF!p0 | XGp3"" States: 3 Start: 0 AP: 2 ""p0"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [t] 1 State: 1 [1] 1 {0} [!1] 2 State: 2 [0] 2 [!0] 2 {0} --END--"
"(F(G(p0))) | (F((p1) | (p3)))","ltl2tgba_det","ok",0,0.00934088,2,4,16,1,2,0,0,1,"HOA: v1 name: ""FGp0 | F(p1 | p3)"" States: 2 Start: 0 AP: 3 ""p0"" ""p1"" ""p3"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [0&!1&!2] 0 [!0&!1&!2] 0 {0} [1 | 2] 1 State: 1 [t] 1 --END--"
"(p1) & (p2)","ltl2tgba_det","ok",0,0.00958622,2,2,5,1,2,0,0,0,"HOA: v1 name: ""p1 & p2"" States: 2 Start: 1 AP: 2 ""p1"" ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic stutter-invariant terminal --BODY-- State: 0 {0} [t] 0 State: 1 [0&1] 0 --END--"
"X(X(G((!(p3)) & (X(!(p3))))))","ltl2tgba_det","ok",0,0.00994217,3,3,5,1,3,0,0,0,"HOA: v1 name: ""XXG(!p3 & X!p3)"" States: 3 Start: 2 AP: 1 ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [!0] 0 State: 1 [t] 0 State: 2 [t] 1 --END--"
"F(G((p2) & (!(p3))))","ltl2tgba_det","ok",0,0.0109594,1,2,4,1,1,0,0,1,"HOA: v1 name: ""FG(p2 & !p3)"" States: 1 Start: 0 AP: 2 ""p2"" ""p3"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0 | 1] 0 {0} [0&!1] 0 --END--"
"(F(p3)) U (((!(p0)) & (X(!(p2)))) | ((p0) & (X(p2))))","ltl2tgba_det","ok",0,0.0123718,9,39,72,1,4,0,0,1,"HOA: v1 name: ""Fp3 U ((!p0 & X!p2) | (p0 & Xp2))"" States: 9 Start: 1 AP: 3 ""p3"" ""p0"" ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic terminal --BODY-- State: 0 {0} [t] 0 State: 1 [0&!1] 4 [!0&!1] 5 [!0&1] 6 [0&1] 7 State: 2 [0&!2] 0 [!0&!1&2] 2 [!0&1&2] 3 [0&!1&2] 4 [0&1&2] 7 [!0&!2] 8 State: 3 [0&2] 0 [!0&!1&!2] 2 [!0&1&!2] 3 [0&!1&!2] 4 [0&1&!2] 7 [!0&2] 8 State: 4 [!2] 0 [0&!1&2] 4 [!0&!1&2] 5 [!0&1&2] 6 [0&1&2] 7 State: 5 [!2] 0 [!0&!1&2] 2 [!0&1&2] 3 [0&!1&2] 4 [0&1&2] 7 State: 6 [2] 0 [!0&!1&!2] 2 [!0&1&!2] 3 [0&!1&!2] 4 [0&1&!2] 7 State: 7 [2] 0 [0&!1&!2] 4 [!0&!1&!2] 5 [!0&1&!2] 6 [0&1&!2] 7 State: 8 [0] 0 [!0] 8 --END--"
"G(F((p3) & (X(((G(p2)) & ((p1) M (p3))) | ((F(!(p2))) & ((!(p1)) W (!(p3))))))))","ltl2tgba_det","ok",0,0.0186922,30,167,240,3,1,0,0,1,"HOA: v1 name: ""GF(p3 & X((Gp2 & (p1 M p3)) | (F!p2 & (!p1 W !p3))))"" States: 30 Start: 0 AP: 3 ""p3"" ""p2"" ""p1"" acc-name: parity min even 3 Acceptance: 3 Inf(0) | (Fin(1) & Inf(2)) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0] 0 [0] 1 State: 1 [!0&!1] 0 {0} [0&!1&2] 1 {1} [!0&1] 2 [0&!1&!2] 3 [0&1&!2] 4 [0&1&2] 5 {1} State: 2 [!0&!1] 0 {0} [!0&1] 2 [0&!1] 6 {0} [0&1] 7 State: 3 [!0&!1] 0 {0} [0&!1&2] 1 {1} [0&1&2] 5 {1} [!0&1] 8 {0} [0&!1&!2] 9 {2} [0&1&!2] 10 State: 4 [!0&!1] 0 {0} [0&!1&2] 1 {1} [!0&1] 2 [0&!1&!2] 3 [0&1&!2] 4 [0&1&2] 11 {1} State: 5 [!0&!1] 0 {0} [0&!1&2] 1 {1} [0&!1&!2] 3 [0&1&2] 11 {1} [!0&1] 12 [0&1&!2] 13 State: 6 [!0&!1] 0 [0&!1&2] 1 [0&1&2] 5 [!0&1] 8 [0&!1&!2] 14 [0&1&!2] 15 State: 7 [!0&!1] 0 {0} [!0&1] 2 [0&!1&2] 6 {0} [0&!1&!2] 16 {0} [0&1&!2] 17 [0&1&2] 18 State: 8 [!0&!1] 0 [0&!1] 1 [!0&1] 8 [0&1] 19 State: 9 [!0&!1] 0 {0} [0&!1&2] 1 {1} [0&!1&!2] 3 [0&1&2] 5 {1} [!0&1] 8 {0} [0&1&!2] 10 State: 10 [!0&!1] 0 {0} [0&!1&2] 1 {1} [!0&1] 8 {0} [0&!1&!2] 9 {2} [0&1&!2] 10 [0&1&2] 11 {1} State: 11 [!0&!1] 0 {0} [0&!1&2] 1 {1} [0&!1&!2] 3 {1} [0&1&!2] 11 [!0&1] 12 [0&1&2] 20 {2} State: 12 [!0&!1] 0 {0} [0&!1] 6 {0} [!0&1] 12 [0&1] 21 State: 13 [!0&!1] 0 {0} [0&!1&2] 1 {1} [0&!1&!2] 3 [!0&1] 12 [0&1&!2] 13 [0&1&2] 20 {1} State: 14 [!0&!1] 0 {0} [0&!1&2] 1 [!0&1] 2 [0&!1&!2] 3 [0&1&2] 5 [0&1&!2] 22 State: 15 [!0&!1] 0 {0} [0&!1&2] 1 [!0&1] 2 [0&!1&!2] 3 [0&1&!2] 4 [0&1&2] 11 State: 16 [!0&!1] 0 [0&!1&2] 1 [0&1&2] 5 [!0&1] 8 [0&!1&!2] 14 [0&1&!2] 22 State: 17 [!0&!1] 0 {0} [!0&1] 2 [0&!1&2] 6 {0} [0&!1&!2] 16 {0} [0&1&!2] 17 [0&1&2] 21 State: 18 [!0&!1] 0 {0} [0&!1&2] 6 {0} [!0&1] 12 [0&!1&!2] 16 {0} [0&1&2] 21 [0&1&!2] 23 State: 19 [!0&!1] 0 {0} [0&!1&2] 1 [!0&1] 2 [0&!1&!2] 3 [0&1&!2] 24 [0&1&2] 25 State: 20 [!0&!1] 0 {0} [0&!1&2] 1 {1} [0&!1&!2] 3 {1} [0&1] 11 [!0&1] 12 State: 21 [!0&!1] 0 {0} [0&!1&2] 6 {0} [!0&1] 12 [0&!1&!2] 16 {0} [0&1&!2] 21 [0&1&2] 26 {2} State: 22 [!0&!1] 0 {0} [0&!1&2] 1 [!0&1] 2 [0&!1&!2] 3 [0&1&2] 11 [0&1&!2] 22 State: 23 [!0&!1] 0 {0} [0&!1&2] 6 {0} [!0&1] 12 [0&!1&!2] 16 {0} [0&1&!2] 23 [0&1&2] 26 State: 24 [!0&!1] 0 {0} [0&!1&2] 1 [!0&1] 2 [0&!1&!2] 3 [0&1&!2] 24 [0&1&2] 27 State: 25 [!0&!1] 0 {0} [0&!1&2] 1 [0&!1&!2] 3 [!0&1] 12 [0&1&2] 27 [0&1&!2] 28 State: 26 [!0&!1] 0 {0} [0&!1&2] 6 {0} [!0&1] 12 [0&!1&!2] 16 {0} [0&1] 21 State: 27 [!0&!1] 0 {0} [0&!1&2] 1 [0&!1&!2] 3 [!0&1] 12 [0&1&!2] 27 [0&1&2] 29 {2} State: 28 [!0&!1] 0 {0} [0&!1&2] 1 [0&!1&!2] 3 [!0&1] 12 [0&1&!2] 28 [0&1&2] 29 State: 29 [!0&!1] 0 {0} [0&!1&2] 1 [0&!1&!2] 3 [!0&1] 12 [0&1] 27 --END--"
"((G(p3)) | ((F(p2)) W (p2))) W (F(!(p0)))","ltl2tgba_det","ok",0,0.0141917,4,12,32,1,2,0,0,1,"HOA: v1 name: ""(Gp3 | (Fp2 W p2)) W F!p0"" States: 4 Start: 0 AP: 3 ""p3"" ""p2"" ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [1&2] 0 {0} [!2] 1 [!0&!1&2] 2 [0&!1&2] 3 State: 1 [t] 1 {0} State: 2 [1&2] 0 {0} [!2] 1 [!1&2] 2 State: 3 [1&2] 0 {0} [!2] 1 [!0&!1&2] 2 [0&!1&2] 3 {0} --END--"
"(F(p1)) R (((F(G(p2))) & (G(p0))) | ((F(!(p0))) & (G(F(!(p2))))))","ltl2tgba_det","ok",0,0.0154818,8,33,64,2,5,0,0,1,"HOA: v1 name: ""Fp1 R ((FGp2 & Gp0) | (F!p0 & GF!p2))"" States: 8 Start: 4 AP: 3 ""p2"" ""p0"" ""p1"" acc-name: Rabin 1 Acceptance: 2 Fin(0) & Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [0&!2] 0 [!0&!1&!2] 0 {1} [2] 1 [!0&1&!2] 6 State: 1 [0] 1 [!0] 1 {1} State: 2 [!1&!2] 0 [!1&2] 1 [!0&1&!2] 2 [!0&1&2] 3 [0&1&2] 5 [0&1&!2] 7 State: 3 [!1] 1 [!0&1] 3 [0&1] 5 State: 4 [!1&!2] 0 [!1&2] 1 [!0&1&!2] 2 [!0&1&2] 3 [0&1&!2] 4 {1} [0&1&2] 5 State: 5 [!1] 1 [!0&1] 3 {0} [0&1] 5 {1} State: 6 [!1&!2] 0 {1} [2] 1 [1&!2] 6 State: 7 [!1&!2] 0 [!1&2] 1 [!0&1&!2] 2 {0} [!0&1&2] 3 [0&1&2] 5 [0&1&!2] 7 {1} --END--"
"!((!(p2)) W (!(p3)))","ltl2tgba_det","ok",0,0.00855542,2,3,6,1,2,0,0,0,"HOA: v1 name: ""p2 M p3"" States: 2 Start: 1 AP: 2 ""p3"" ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic stutter-invariant terminal --BODY-- State: 0 {0} [t] 0 State: 1 [0&1] 0 [0&!1] 1 --END--"
"G(((X(F(!(p1)))) & ((X(!(p1))) | (F(!(p0))))) | ((G(p0)) & (X(G(p1)))))","ltl2tgba_det","ok",0,0.0109464,10,31,40,1,4,0,0,1,"HOA: v1 name: ""G((XF!p1 & (X!p1 | F!p0)) | (Gp0 & XGp1))"" States: 10 Start: 0 AP: 2 ""p0"" ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0] 1 [0] 2 State: 1 [!0&1] 1 [!0&!1] 1 {0} [0&!1] 3 [0&1] 4 State: 2 [!0] 1 [0&!1] 3 [0&1] 5 State: 3 [!0] 1 {0} [0&!1] 6 {0} [0&1] 7 State: 4 [!0&1] 1 [!0&!1] 1 {0} [0&!1] 6 {0} [0&1] 8 State: 5 [!0] 1 [0&1] 5 {0} [0&!1] 9 State: 6 [!0] 1 {0} [0&!1] 3 [0&1] 7 State: 7 [!0] 1 {0} [0&1] 7 {0} [0&!1] 9 State: 8 [!0&1] 1 [!0&!1] 1 {0} [0&1] 8 [0&!1] 9 State: 9 [!0] 1 {0} [0] 9 --END--"
"(F(!(p2))) | (X(X(G(p3))))","ltl2tgba_det","ok",0,0.00846111,5,10,20,1,5,0,0,1,"HOA: v1 name: ""F!p2 | XXGp3"" States: 5 Start: 4 AP: 2 ""p2"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic very-weak --BODY-- State: 0 [0] 0 [!0] 3 State: 1 {0} [0&!1] 0 [0&1] 1 [!0] 3 State: 2 [0] 1 [!0] 3 State: 3 {0} [t] 3 State: 4 [0] 2 [!0] 3 --END--"
"((p1) M ((p2) R (X(p1)))) M (X(X(p1)))","ltl2tgba_det","ok",0,0.00929831,6,10,20,1,6,0,0,0,"HOA: v1 name: ""(p1 M (p2 R Xp1)) M XXp1"" States: 6 Start: 4 AP: 2 ""p2"" ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [!0&1] 0 [0&1] 5 State: 1 [!1] 0 [1] 5 State: 2 [!0 | !1] 0 [0&1] 5 State: 3 {0} [t] 3 State: 4 [0&1] 1 [!0 | !1] 2 State: 5 [1] 3 --END--"
"(((p2) & (p3)) | ((!(p2)) & (!(p3)))) M (F(p1))","ltl2tgba_det","ok",0,0.00845892,3,6,24,1,3,0,0,1,"HOA: v1 name: ""((p2 & p3) | (!p2 & !p3)) M Fp1"" States: 3 Start: 2 AP: 3 ""p2"" ""p3"" ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic stutter-invariant terminal --BODY-- State: 0 {0} [t] 0 State: 1 [2] 0 [!2] 1 State: 2 [!0&!1&2 | 0&1&2] 0 [!0&!1&!2 | 0&1&!2] 1 [!0&1 | 0&!1] 2 --END--"
"G(F(((p2) & (p3)) | ((!(p0)) & (p2)) | ((p2) & (X(((!(p0)) | (p3)) R (p0))))))","ltl2tgba_det","ok",0,0.00987049,2,7,16,3,1,0,0,1,"HOA: v1 name: ""GF((p2 & p3) | (!p0 & p2) | (p2 & X((!p0 | p3) R p0)))"" States: 2 Start: 0 AP: 3 ""p2"" ""p3"" ""p0"" acc-name: parity min even 3 Acceptance: 3 Inf(0) | (Fin(1) & Inf(2)) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0] 0 [0&1 | 0&!2] 0 {0} [0&!1&2] 1 State: 1 [0&!2 | 1&2] 0 {0} [!0&!2] 0 {1} [!0&!1&2] 1 [0&!1&2] 1 {2} --END--"
"((p3) xor (F(p1))) & (G((F(!(p1))) & (F(G(!(p0))))))","ltl2tgba_det","ok",0,0.00986605,4,10,26,2,4,0,0,0,"HOA: v1 name: ""(p3 xor Fp1) & G(F!p1 & FG!p0)"" States: 4 Start: 0 AP: 3 ""p3"" ""p0"" ""p1"" acc-name: Rabin 1 Acceptance: 2 Fin(0) & Inf(1) properties: trans-labels explicit-labels trans-acc deterministic stutter-invariant --BODY-- State: 0 [!0&2] 1 [0&!2] 2 [!0&!2] 3 State: 1 [!1&2] 1 [1] 1 {0} [!1&!2] 1 {1} State: 2 [1&!2] 2 {0} [!1&!2] 2 {1} State: 3 [2] 1 [!2] 3 --END--"
"(p2) xor (p3)","ltl2tgba_det","ok",0,0.0103252,2,2,6,1,2,0,0,0,"HOA: v1 name: ""p2 xor p3"" States: 2 Start: 1 AP: 2 ""p2"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic stutter-invariant terminal --BODY-- State: 0 {0} [t] 0 State: 1 [!0&1 | 0&!1] 0 --END--"
"(X(p1)) | (F(G(p2)))","ltl2tgba_det","ok",0,0.0115367,4,6,16,1,4,0,0,1,"HOA: v1 name: ""Xp1 | FGp2"" States: 4 Start: 0 AP: 2 ""p2"" ""p1"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [t] 1 State: 1 [1] 2 [!1] 3 State: 2 [t] 2 State: 3 [0] 3 [!0] 3 {0} --END--"
"(X(F(p1))) <-> (((!(p1)) | (F(((p1) & (!(p2))) | ((!(p1)) & (p2))))) R (F(p2)))","ltl2tgba_det","ok",0,0.0102799,9,24,36,1,9,0,0,1,"HOA: v1 name: ""XFp1 <-> ((!p1 | F((p1 & !p2) | (!p1 & p2))) R Fp2)"" States: 9 Start: 6 AP: 2 ""p1"" ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic very-weak --BODY-- State: 0 {0} [t] 0 State: 1 {0} [!0&1 | 0&!1] 0 [0&1] 1 [!0&!1] 4 State: 2 {0} [0&1] 0 [!0&!1] 2 [0&!1] 3 [!0&1] 5 State: 3 [1] 0 [!1] 3 State: 4 [0 | 1] 0 [!0&!1] 4 State: 5 [0] 0 [!0] 5 State: 6 [!1] 2 [!0&1] 5 [0&1] 7 State: 7 [0&!1] 0 [0&1] 1 [!0&1] 5 [!0&!1] 8 State: 8 {0} [0] 0 [!0&1] 5 [!0&!1] 8 --END--"
"(p0) xor (X(p2))","ltl2tgba_det","ok",0,0.00857074,4,5,12,1,4,0,0,0,"HOA: v1 name: ""p0 xor Xp2"" States: 4 Start: 3 AP: 2 ""p0"" ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic terminal --BODY-- State: 0 [1] 2 State: 1 [!1] 2 State: 2 {0} [t] 2 State: 3 [!0] 0 [0] 1 --END--"
"(p2) R (F(!(p3)))","ltl2tgba_det","ok",0,0.00865489,3,7,12,1,3,0,0,1,"HOA: v1 name: ""p2 R F!p3"" States: 3 Start: 0 AP: 2 ""p3"" ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [0&!1] 0 [!0&!1] 0 {0} [!0&1] 1 [0&1] 2 State: 1 [t] 1 {0} State: 2 [!0] 1 [0] 2 --END--"
"X((!(p0)) | (X(p2)) | (F(!(p1))))","ltl2tgba_det","ok",0,0.0087329,5,8,40,1,5,0,0,1,"HOA: v1 name: ""X(!p0 | Xp2 | F!p1)"" States: 5 Start: 1 AP: 3 ""p0"" ""p1"" ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic terminal --BODY-- State: 0 {0} [t] 0 State: 1 [t] 3 State: 2 [!1] 0 [1] 2 State: 3 [!0 | !1] 0 [0&1] 4 State: 4 [!1 | 2] 0 [1&!2] 2 --END--"
